,0,0,0,0
0025,-0.0016806247806248,-0.19495605475606,-0.097762214812215,0.10002279115479
0035,0.067314145314145,-0.056601755001755,-0.15049808704809,0.10027828080028
0045,-0.1129644963145,-0.20871963846964,0.14936807651808,0.10043455071955
0055,0.031564057564058,-0.12949043524044,-0.23519666549667,0.10645974306774
0085,0.0047971393471394,-0.074037785187785,-0.19360851175851,0.10577613039663
0095,0.097290417690417,-0.087119111969112,-0.10347023517024,0.10149103387153
0115,0.16809236574237,-0.047968392418393,-0.19314847314847,0.10189343348543
0125,0.11064459459459,-0.036949719199719,-0.33655193050193,0.10364617550018
0145,0,0,0,0
0165,-0.0070984906984908,-0.14804845559846,-0.42744487539487,0.1054440022815
0175,0.13234015444015,-0.10969306774307,-0.52151428571428,0.10528816198666
0185,0.12341428571428,-0.01536769041769,-0.15814548964549,0.10562245121095
0205,0.18592537732538,-0.052305212355212,-0.37986493506493,0.1064253020358
1375,-0.011902211302211,-0.064090066690067,-0.044828992628993,0.10894496805897
1385,0.0053479466479467,-0.027468252018252,-0.14769541944542,0.10879274885925
1445,0.027794647244647,-0.032753755703756,0.057847139347139,0.10811617865918
1455,0.055273359073359,-0.029723868023868,-0.093723920673921,0.10812560758161
1465,-0.00072676377676381,-0.038580308880309,-0.016234292734293,0.10982193681994
1475,0,0,0,0
1485,0.1786812039312,0.14172086697087,-0.17770538785539,0.10860656826957
1495,0.038156405756406,-0.042448894348894,0.037787925587925,0.10788401579502
1505,-0.02317987012987,-0.06183932958933,-0.10975379080379,0.10766476061776
1515,-0.044707406107406,-0.083442102492103,-0.080631941031941,0.1081325961741
1525,-0.062010214110214,-0.025720937170937,0.010121533871534,0.10818023429273
1535,-0.079736275886276,-0.022089627939628,-0.08356475956476,0.10811141611092
1555,-0.019228273078273,-0.00077313092313095,-0.018139031239031,0.1078868959284
1565,0.018365415124273,0.0023105411598801,0.0065746518596863,0.10864188753746
1575,-0.043837440507668,0.026586215406311,-0.060919442975498,0.11048099700335
1585,-0.025084942084942,-0.043179115479116,-0.1645964022464,0.10849262811513
1595,-0.0072457704457704,0.001957371007371,-0.11763524043524,0.10857346103896
1605,0.021754264654265,-0.04269992979993,0.0098718146718147,0.10990219129519
1615,-0.0351148999649,-0.02490608985609,0.19456293436293,0.1150449034749
1625,-0.053517883467883,-0.0087662513162512,0.00892371007371,0.11502118954019
1645,-0.077795243945244,-0.012838925938926,-0.083637223587224,0.11449292172692
1655,-0.078691839241839,0.0044351000351,0.034235731835732,0.11239668304668
1665,-0.12017183222183,-0.049759582309582,0.025809073359073,0.11292548525798
1685,-0.045424692874693,-0.0016590558090557,0.10886346086346,0.11600721200421
1705,-0.065640066690067,-0.025207142857143,0.025404861354861,0.11757145314145
1715,-0.078499315549315,-0.037039961389961,0.066170024570025,0.11719746981397
1725,-0.074326500526501,-0.025094313794314,0.075417269217269,0.11520193225693
1735,-0.085792576342577,-0.026975043875044,-0.0081006844506845,0.11591931186381
1745,-0.12753696033696,-0.075975710775711,-0.023255089505089,0.11476122358722
1755,-0.087533941733942,0.001034398034398,-0.02089477009477,0.11388361934012
1765,-0.075009706863261,-0.097149078462349,0.037455959276813,0.11257905652098
1775,-0.053438522288523,-0.081201246051246,0.093591172341172,0.11089813917164
1785,-0.093566374166374,-0.050084555984556,0.087580905580905,0.10931484257634
1795,-0.048777044577044,-0.10061870831871,-0.062642435942436,0.10855093453843
1805,0.015327465777466,-0.053282520182521,-0.0052541418041419,0.10876095647596
1815,-0.091513478413478,-0.045526061776062,0.029602913302913,0.10738992646543
