1;-0.0962
2;-0.0718
3;0.1753
4;0.2693
5;0.2317
6;0.1528
7;0.1124
8;0.1420
9;0.0502
10;-0.0344
11;-0.1101
12;-0.1496
13;-0.1540
14;-0.1218
15;-0.1136
16;-0.1087
17;-0.0873
18;-0.1091
19;-0.0975
20;-0.0464
21;-0.0672
22;-0.0539
23;-0.0627
24;-0.0605
25;-0.0626
26;-0.0656
27;-0.0647
28;-0.0488
29;-0.0321
30;-0.0330
31;-0.0279
32;-0.0293
33;-0.0206
34;-0.0105
35;-0.0054
36;0.0091
37;0.0202
38;0.0237
39;0.0321
40;0.0550
41;0.0643
42;0.0573
43;0.0619
44;0.0556
45;0.0506
46;0.0395
47;0.0399
48;0.0365
49;0.0400
50;0.0366
51;0.0429
52;0.0444
53;0.0391
54;0.0275
55;0.0194
56;0.0172
57;0.0098
58;0.0139
59;0.0063
60;0.0042
61;-0.0038
62;-0.0109
63;-0.0137
64;-0.0241
65;-0.0303
66;-0.0287
67;-0.0335
68;-0.0417
69;-0.0391
70;-0.0420
71;-0.0426
72;-0.0456
73;-0.0494
74;-0.0481
75;-0.0474
76;-0.0402
77;-0.0401
78;-0.0335
79;-0.0348
80;-0.0337
81;-0.0342
82;-0.0345
83;-0.0337
84;-0.0331
85;-0.0369
86;-0.0319
87;-0.0332
88;-0.0357
89;-0.0363
90;-0.0395
91;-0.0411
92;-0.0416
93;-0.0430
94;-0.0426
95;-0.0436
96;-0.0477
97;-0.0464
98;-0.0448
99;-0.0429
100;-0.0430
101;-0.0421
102;-0.0396
103;-0.0374
104;-0.0379
105;-0.0367
106;-0.0359
107;-0.0358
108;-0.0360
109;-0.0353
110;-0.0358
111;-0.0354
112;-0.0364
113;-0.0383
114;-0.0383
115;-0.0372
116;-0.0388
117;-0.0390
118;-0.0372
119;-0.0367
120;-0.0374
121;-0.0382
122;-0.0391
123;-0.0408
124;-0.0451
125;-0.0461
126;-0.0438
127;-0.0440
128;-0.0447
129;-0.0451
130;-0.0431
131;-0.0421
132;-0.0417
133;-0.0406
134;-0.0366
135;-0.0349
136;-0.0339
137;-0.0317
138;-0.0287
139;-0.0282
140;-0.0274
141;-0.0258
142;-0.0254
143;-0.0239
144;-0.0226
145;-0.0222
146;-0.0240
147;-0.0239
148;-0.0230
149;-0.0222
150;-0.0233
151;-0.0222
152;-0.0209
153;-0.0207
154;-0.0203
155;-0.0193
156;-0.0188
157;-0.0181
158;-0.0184
159;-0.0180
160;-0.0175
161;-0.0170
162;-0.0160
163;-0.0156
164;-0.0154
165;-0.0150
166;-0.0138
167;-0.0137
168;-0.0126
169;-0.0129
170;-0.0131
171;-0.0130
172;-0.0134
173;-0.0138
174;-0.0148
175;-0.0151
176;-0.0150
177;-0.0146
178;-0.0148
179;-0.0146
180;-0.0143
181;-0.0142
182;-0.0140
183;-0.0141
184;-0.0136
185;-0.0136
186;-0.0131
187;-0.0134
188;-0.0127
189;-0.0130
190;-0.0128
191;-0.0133
192;-0.0146
193;-0.0145
194;-0.0149
195;-0.0149
196;-0.0157
197;-0.0161
198;-0.0159
199;-0.0160
200;-0.0152
201;-0.0155
202;-0.0149
203;-0.0146
204;-0.0151
205;-0.0151
206;-0.0151
207;-0.0150
208;-0.0148
209;-0.0156
210;-0.0162
211;-0.0166
212;-0.0162
213;-0.0169
214;-0.0170
215;-0.0172
216;-0.0174
217;-0.0175
218;-0.0180
219;-0.0183
220;-0.0200
221;-0.0206
222;-0.0215
223;-0.0224
224;-0.0239
225;-0.0243
226;-0.0248
227;-0.0258
228;-0.0265
229;-0.0272
230;-0.0275
231;-0.0278
232;-0.0284
233;-0.0283
234;-0.0284
235;-0.0282
236;-0.0283
237;-0.0286
238;-0.0291
239;-0.0290
240;-0.0282
241;-0.0278
242;-0.0272
243;-0.0267
244;-0.0264
245;-0.0260
246;-0.0255
247;-0.0247
248;-0.0247
249;-0.0243
250;-0.0244
251;-0.0237
252;-0.0233
253;-0.0226
254;-0.0225
255;-0.0223
256;-0.0225
257;-0.0225
258;-0.0222
259;-0.0217
260;-0.0220
261;-0.0216
262;-0.0216
263;-0.0215
264;-0.0212
265;-0.0211
266;-0.0206
267;-0.0206
268;-0.0209
269;-0.0210
270;-0.0212
271;-0.0210
272;-0.0206
273;-0.0204
274;-0.0202
275;-0.0202
276;-0.0202
277;-0.0202
278;-0.0205
279;-0.0203
280;-0.0205
281;-0.0206
282;-0.0204
283;-0.0204
284;-0.0200
