,-0.1522
,-0.1305
,-0.2322
,-0.0667
,-0.1207
,-0.1407
,-0.1033
,-0.0646
,
,-0.1644
,-0.0652
,-0.0661
,-0.0096
,-0.0389
,0.0153
,0.0297
,0.1073
,0.1073
,0.0187
,0.0507
,0.0126
,0.1523
,
,
,0.2214
,0.1339
,-0.0369
,0.0963
,-0.0044
,0.1356
,-0.0319
,0.1328
,-0.0169
,0.0607
,-0.0002
,0.1455
,0.0904
,0.0500
,0.1220
,0.0058
,0.1704
,0.0378
,0.1224
,0.0197
,0.2021
,0.0224
,0.1965
,0.0134
,0.1346
,0.0329
,0.1960
,0.0242
,0.1264
,0.1357
,0.0105
,0.0779
,0.0029
,0.1390
,-0.0232
,0.0925
,0.0157
,0.1457
,-0.0227
,0.0360
,0.0137
,0.1281
,-0.0065
,0.0893
,-0.0141
,0.0821
,-0.0370
,0.0609
,0.0145
,0.0514
,-0.0365
,0.0687
,-0.0341
,0.0896
,-0.0034
,0.1178
,-0.0477
,0.0639
,-0.0027
,0.0727
,-0.0130
,0.0092
