,NAN,NAN,NAN,NAN
0024,0.040427293956931,0.08388607284967,0.10997483438819,0.068972453917721
0034,0.094643636032986,0.066675703152935,0.091609759111051,0.067661731670073
0044,0.051233577506299,0.031000251927186,0.26345341871781,0.066790219822081
0054,0.052389914787257,0.078936031259095,0.13324855828183,0.081890191589359
0084,0.052058577747448,0.074632575489547,0.16574663069331,0.079539436855726
0094,0.096373740234873,0.06422411720295,0.091240389440093,0.066851463247352
0114,0.096604829686169,0.066260497366168,0.12219453930409,0.067945720452432
0124,0.090663151941496,0.058708297675509,0.16915075584097,0.073325378334456
0144,NAN,NAN,NAN,NAN
0164,0.078850412690495,0.048633568319328,0.073614183755645,0.075645379271312
0174,0.059888313897001,0.070712280578837,0.19457932555366,0.076739043742175
0184,0.062842154623281,0.056497333542067,0.12850139243177,0.077234679917195
0204,0.067279753942217,0.11612246877352,0.36029005992746,0.079977857905913
1374,0.047888446163958,0.046362906098344,0.12022981988891,0.085088425484458
1384,0.046210430242749,0.044988773548972,0.17316531573335,0.090048205247378
1444,0.037634404663662,0.072635428079793,0.14069759162955,0.086552032648902
1445,0.099199192051759,0.057712345555745,0.14137627891227,0.066465389092082
1454,0.050373157916056,0.05551019471559,0.16032085455942,0.087415243097162
1455,0.084308542828168,0.041157230515681,0.14251588534077,0.068047336422024
1464,0.049499652332995,0.077087263489271,0.11300844417578,0.10795243973877
1465,0.097763114576038,0.054020854409005,0.16331391477474,0.068756442405995
1474,NAN,NAN,NAN,NAN
1475,NAN,NAN,NAN,NAN
1484,0.081828363598474,0.074784731982575,0.087852950553256,0.096083190885224
1485,0.092804536532664,0.043274932767109,0.20264603771452,0.07000882127779
1494,0.082192170818477,0.029998255521854,0.16347869626226,0.082830128964924
1495,0.13523886612151,0.041800318851685,0.16636524242991,0.070575703172457
1504,0.032055621386389,0.076923713686384,0.10301432851785,0.079155177196047
1505,0.13019455110745,0.068576762352009,0.14738360656414,0.071387111224842
1514,0.050928211999715,0.059759476305522,0.10404114010406,0.078215511261242
1515,0.10389797648661,0.054113135125303,0.15394012342818,0.072157774870122
1524,0.036432001857403,0.037186155820683,0.12635936402942,0.077462227916255
1525,0.093464278676901,0.043043169973006,0.15297419542252,0.073091008065404
1534,0.032048346445464,0.031030889248756,0.094947470823241,0.076754379740535
1535,0.10735086543423,0.046082083851558,0.17239706730376,0.074098859325833
1545,0.14446707662824,0.037615438246338,0.18206960205592,0.075063966827063
1554,0.042010961054388,0.053245812635846,0.14733511576431,0.075715624761633
1555,0.14921762888207,0.032590087697803,0.20114658787569,0.076517742999335
1564,0.027315339064951,0.053908740081645,0.12003526239433,0.075273317022006
1565,0.20993175163589,0.049198813363162,0.17097800948175,0.077987817106919
1574,0.039899830405177,0.03201666276257,0.14185635624523,0.07850771286892
1575,0.12136371690735,0.044822637058975,0.20332053374108,0.08301318994397
1584,0.024848878186697,0.064636450845956,0.14349702016153,0.07794284983602
1585,0.14030081409616,0.065975375445315,0.17812701165912,0.081413816892856
1594,0.024525831249905,0.050448168683001,0.15354358357055,0.076548203732038
1595,0.11910064045992,0.037021875109119,0.23892903755046,0.081225558134045
1604,0.029628820112988,0.061795177958792,0.099345284452323,0.077744714553993
1605,0.069564551443891,0.087555077577617,0.28882824726903,0.082210042588332
1614,0.047463351096243,0.071705777547059,0.16368925488371,0.088153953540046
1615,0.13297724607195,0.05629919709255,0.51178721156399,0.082906254332794
1624,0.039797991153244,0.054779389124523,0.15961751975797,0.088802808046545
1625,0.083412808815026,0.033741440922967,0.32157630984409,0.084346815241927
1635,0.082278502537029,0.038317942118729,0.24502876312802,0.088483276170179
1644,0.034869367675568,0.041626242438402,0.11178829890151,0.093321232305972
1645,0.14073207651452,0.028532336787785,0.17205326419891,0.08586336676067
1654,0.037726957537799,0.03384404688942,0.10766425520344,0.089035270841506
1655,0.095004385853162,0.049828587664275,0.15562558773418,0.085711884190842
1664,0.03373408665236,0.055116883671483,0.18590125439055,0.091976052573035
1665,0.13101491128826,0.059758888313115,0.15871095545959,0.086686751033976
1684,0.054502665276682,0.067632321844003,0.20922976505768,0.10093149177043
1685,0.028586007193513,0.076335461279842,0.17863535670417,0.088109783119014
1704,0.039243901054521,0.038056632488133,0.12997651169904,0.11973051921202
1705,0.047654610628157,0.033556454620091,0.19196040149824,0.08945849814781
1714,0.047506066860932,0.062015526089746,0.13152961321102,0.12343378327113
1715,0.15076517306916,0.054849559275664,0.19206286047897,0.089773681582035
1724,0.033410061332382,0.061508885555304,0.12882328580653,0.12633237715077
1725,0.11780666058953,0.054870447113092,0.18348709012327,0.090369470283884
1734,0.041770154661282,0.050570982284933,0.13567022377327,0.12672570865824
1735,0.10726331059069,0.053558505269946,0.20912520677468,0.089612467967829
1744,0.058772840853128,0.067711250441977,0.12716035695971,0.12455623258617
1745,0.083675109153476,0.064074834177238,0.21826058154666,0.088962334507758
1754,0.046847194305995,0.062583769511854,0.19336351230889,0.11965249723186
1755,0.093225722956253,0.050741452708029,0.25529200741314,0.087999109070979
1764,0.045332678708008,0.082872937567742,0.14306651726148,0.1133815643376
1765,0.12888117281806,0.061981843730819,0.25150920641242,0.086741248620038
1774,0.045302016572682,0.082568556749532,0.17648587458036,0.10707614885785
1775,0.13191032766255,0.027577103430504,0.32421719408065,0.085872753647232
1784,0.049675841522852,0.074312280653266,0.15466337631762,0.10122141358247
1785,0.10311056835632,0.055829695421771,0.25986088430161,0.084471050696449
1794,0.049998920851719,0.079801563722153,0.13080650098249,0.096077840753925
1795,0.073102960742053,0.035821826814882,0.188977505557,0.084433326865553
1804,0.04501571183,0.11292356930826,0.13569236933614,0.091591661800914
1805,0.14774762901836,0.075030598249709,0.24603423747096,0.085026349077594
1814,0.078597384672528,0.092585176822564,0.097826371457335,0.088583883017118
1815,0.11563664373822,0.048685620009874,0.22052576250577,0.08325571390426
