,0.0317
,0.0111
,
,0.2631
,0.0318
,0.1699
,0.1216
,0.0855
,0.0847
,0.0518
,0.0988
,0.1356
,0.1182
,0.1064
,0.0444
,0.1902
,0.0277
,0.0187
,-0.0328
,-0.0045
,-0.0675
,-0.1192
,0.0430
,0.0505
,0.0195
,0.0228
,0.0041
,0.0047
,0.0705
,0.1531
,0.1356
,0.1700
,0.1428
,0.0725
